PLOTID,LAT,LON
2,4.200580078694752,34.07884863441653
4,4.015736103912412,34.08140603451021
5,4.295595353790689,34.20356682119201
8,4.110484570317848,34.206382134919
9,4.390831137815064,34.327974631743714
11,3.925634349834792,34.20898922111601
12,4.205447161570351,34.33105871869821
13,4.486292315902279,34.45206246179998
15,4.020331678713503,34.333922310170294
16,4.300628633592771,34.45542651856687
17,4.581983782075757,34.57582049615371
18,3.8354754518308933,34.33657980306629
19,4.1152415543765715,34.45855737482892
20,4.396033800712072,34.579476074380985
23,3.9301215691368645,34.46147000917615
24,4.210368638104215,34.58288525771898
25,4.4916675638967005,34.70319767807895
27,3.7452596674665752,34.46417876659904
28,4.0249786619875305,34.586063657305914
29,4.305717745578979,34.70689661855531
30,4.587534908075387,34.826581284859394
31,3.5606470105149866,34.46669732979718
32,3.839854499926271,34.58902617674791
33,4.1200513808643215,34.71035178616151
34,4.401293793005494,34.830581812580164
36,3.376275140876589,34.46903872448638
37,3.6549871465881494,34.5917869921594
38,3.934658777457797,34.7135785430851
39,4.215344484870776,34.83432503853596
40,4.497101620576933,34.953930940499646
41,3.1921358814119816,34.47121534191073
42,3.470367897218207,34.59435964758819
43,3.749530658049313,34.71659170918035
44,4.029677073411997,34.83782693683499
45,4.31086272589673,34.95797387233385
46,4.593146378188774,35.07693385662058
47,3.2859883221829964,34.59675709195201
48,3.5646581558909216,34.71940541747229
49,3.8442820336796766,34.841102883670516
50,4.124914070992281,34.961762128976424
51,4.40661108701288,35.08128852553588
53,3.1018402780300303,34.5989916245978
54,3.380032583214105,34.72203293365958
55,3.659150324290642,34.84416757276887
56,3.9392459042245043,34.96531162680837
57,4.22037457464165,35.08537470136551
58,4.502594532030377,35.20425900329329
59,2.917915886373631,34.60107510516071
60,3.195645529134786,34.724487182176624
61,3.4742728916785217,34.84703486614803
62,3.753848783997074,34.96863765028393
63,4.034426819926287,35.089208857968366
64,4.316063440511016,35.208654949640234
65,4.598818172302732,35.32687493658701
66,3.0114889855356535,34.726780442530895
67,3.289641213347871,34.84971808698236
68,3.5687135930553935,34.971754574075156
69,3.848758125562417,35.09280682576373
70,4.129829579356995,35.212785185127764
71,4.411985654886748,35.331592976055155
74,3.1052470284513642,34.852230012426276
75,3.3838315286070717,34.9746763063138
76,3.663359109111769,35.09618365761514
77,3.9438829349532827,35.216666101036274
78,4.225458955847418,35.3360310705735
79,4.5081461830692025,35.45417854876481
81,2.921082296028461,34.8545827733261
82,3.1991940677008763,34.97741606198683
83,3.4782207758368435,35.09935368465609
84,3.7582139346211068,35.2203133457483
85,4.039227906045814,35.34020625699277
86,4.32131991538677,35.45893665109865
87,4.6045501966892,35.576401200912926
88,2.7371392146043183,34.85678794489596
89,3.0147930083744474,34.97998641017875
90,3.2933342985119736,35.10233066312997
91,3.572813290588593,35.22374184758323
92,3.8532825945078453,35.34413479885882
93,4.134797839638115,35.463417789873155
94,4.417417405407084,35.58149185679847
97,2.830620353057797,34.98239945960945
98,3.1086913377858387,35.10512771874357
99,3.387672017361463,35.22696580604208
100,3.6676135561043153,35.34783216700527
101,3.9485698088554675,35.46763881166681
102,4.230597541754204,35.58629095478898
103,4.513756496893864,35.703686338981434
105,2.6466683864720015,34.9846667049128
106,2.924283651375393,35.10775735210631
107,3.202781447656213,35.22999888783935
108,3.4822114945535882,35.351313167140106
109,3.7626261007908255,35.47161583819836
110,4.044080250620574,35.59081601486126
111,4.326632017236416,35.708815796799634
112,4.6103423985931276,35.82550943178327
115,2.462929624891006,34.98679920940139
116,2.7401033014622134,35.11023147401942
117,3.018133207782393,35.23285404773799
118,3.2970675711899835,35.35459188822207
119,3.5769571976710135,35.47536413856967
120,3.8578554868981274,35.59508374854978
121,4.139818747267914,35.71365677934182
122,4.422906235144137,35.830982016469015
124,0.0904071884930663,33.97809984991098
125,0.3619462316391812,34.10597821260897
129,2.2793969542177432,34.98880746717503
130,2.5561427048440963,35.11256155415914
131,2.8337191320387656,35.235543727661806
132,3.1121731458063833,35.35768187468135
133,3.391553977270401,35.47889851268443
134,3.671913560082658,35.59911007106419
135,3.9533064871289807,35.718226650134966
136,4.235790227479274,35.83615121650748
137,4.5194253919897855,35.952779132311456
138,-0.09040718849306953,33.97809984991098
139,0.1809168586292697,34.10656351928569
140,0.45271169459354865,34.23420463135395
141,0.7250489026131985,34.36147523353874
144,2.096063250783213,34.99070159494818
145,2.3723944305878586,35.114758627484065
146,2.6495314389868967,35.238079737874756
147,2.927519878870967,35.36059596973773
148,3.206407654345653,35.4822328210735
149,3.486245070382225,35.60291022491021
150,3.7670852153998466,35.72254198021459
151,4.048983832230721,35.841035026486544
152,4.331999693670036,35.95828917009486
154,-0.2712956676889115,33.977603262002596
155,-3.506589833607423e-15,34.10701147559335
156,0.27153786695327303,34.2348833540504
157,0.5435947833235183,34.36227809348925
158,0.8162087680211432,34.48928271375831
159,1.0894128296110563,34.61585425851293
163,2.188851267815237,35.11683298137654
164,2.465562464071848,35.240473515180796
165,2.74309972467294,35.36334647661198
166,3.0215096108338324,35.48538053118319
167,3.30084093695686,35.606498745372164
168,3.5811452478203045,35.72661851169693
169,3.8624767717225463,35.84565061013114
170,4.1448923540482845,35.963499033308345
171,4.428452177421019,36.08006025117889
173,-0.4523033512167354,33.97709533076545
174,-0.18091685862927578,34.106563519285714
175,0.0904871164422927,34.235546934343134
176,0.36227288559698234,34.36305493868339
177,0.6345983878918285,34.49019391303252
178,0.9074957805257483,34.61692255846961
179,1.180998956816286,34.74319646021071
180,1.4551433721227347,34.86896792376949
182,2.0055063266376862,35.11879479780433
183,2.28180487714173,35.24273585668556
184,2.558904920040552,35.36594521338127
185,2.8368515882206453,35.48835434808211
186,3.115692402801785,35.609889508017005
187,3.3954774027366277,35.73047131501386
188,3.6762591472498602,35.850014392675185
189,3.9580929656787776,35.96842655325623
190,4.241037077478356,36.08560867477993
192,-0.6334348951931715,33.976570454861154
193,-0.36194623163918016,34.10597821260897
194,-0.09048711644229292,34.23554693434313
195,0.18107836364160487,34.36381181143215
196,0.45312475274376884,34.491073831643696
197,0.72572531439449,34.61794733338541
198,0.998913059998004,34.74438964703675
199,1.272722477304353,34.87035493362891
200,1.5471897342701353,34.99579389119268
201,1.8223528330015737,35.12065363711137
202,2.098251599320302,35.244877184517506
203,2.3749278801605413,35.36840346460707
204,2.652425601639497,35.49116654892437
205,2.930790986925934,35.61309576067296
206,3.2100725979262084,35.73411487094624
207,3.490321437169144,35.85414198988299
208,3.77159125363829,35.97308877267373
209,4.053938566301644,36.09086014562639
210,4.337422916413029,36.20735367886076
211,-0.814695043312019,33.976022709567886
212,-0.543099091981474,34.10537678519473
213,-0.2715378669532791,34.2348833540504
214,-2.6991701386115886e-15,34.364390695525444
215,0.2717828712278838,34.491928723681575
216,0.5440961802859695,34.618935390236985
217,0.8169785671912393,34.74553348005703
218,1.090463621315259,34.87167888971332
219,1.3645864960536533,34.99732422384896
220,1.639384294492362,35.12241867678273
221,1.9148956465364455,35.24690747761204
222,2.1911613033525703,35.37073193738549
223,2.468223969338591,35.4938288056398
224,2.7461285372709976,35.61613016268218
225,3.024922130526995,35.73756290316275
226,3.3046544138087346,35.85804834065011
227,3.585377524878918,35.97750188691071
228,3.8671462983423885,36.09583232054531
229,4.150018553943842,36.21294146398485
230,4.43405504777048,36.328723459419635
231,-0.9960887406212918,33.97544601393822
232,-0.7243801282969646,34.104753516857116
233,-0.4527116945935544,34.23420463135395
234,-0.18107836364159827,34.36381181143214
235,0.09056797287838392,34.492764624082014
236,0.36260331127832895,34.6198931779155
237,0.6351900999171167,34.74663489066448
238,0.9083610849000271,34.87294730763096
239,1.1821505094779103,34.998784929844554
240,1.4565943932334797,35.12409872053443
241,1.731730376959959,35.248836306657175
242,2.007598119059998,35.372941026758824
243,2.284239121356081,35.49635229363443
244,2.561697033870939,35.619004834706274
245,2.840017615350964,35.74082852094782
246,3.1192491525434485,35.861747753256516
247,3.399442259828626,35.981681420765874
248,3.6806502165869124,36.10054206267648
249,3.9629290859922834,36.21823549576861
250,4.246337880800144,36.334660305469534
252,-0.9057942594423976,34.10410225217645
253,-0.6340133203043462,34.23350499404067
254,-0.3622728855969781,34.3630549386834
255,-0.09056797287837945,34.492764624082014
256,0.18124177431346578,34.62082696982252
257,0.4535424833198163,34.74770063642215
258,0.7264093978509557,34.87416746853302
259,0.9998758961151454,35.000183712515906
260,1.2739769669337715,35.12570230417898
261,1.548749292521564,35.250672704462936
262,1.8242314628532381,35.375040627002754
263,2.1004638129140196,35.49874777062857
264,2.377488795250998,35.62173143086385
265,2.6553508963999097,35.74392430869589
266,2.9340969886721213,35.86525386604193
267,3.2137763060563627,35.98564218452155
268,3.4944405635736175,36.10500540546671
269,3.77614417763931,36.22325320231839
270,4.058944406636265,36.34028840771876
271,4.342901613340199,36.45600624162795
273,-0.8154475660355551,34.232778328641324
274,-0.5435947833235157,34.36227809348926
275,-0.27178287122787936,34.491928723681575
276,2.8673522589975005e-15,34.62154080990069
277,0.27203066441642504,34.74873712408131
278,0.5446032424902433,34.875346340123684
279,0.817757037945826,35.00152820388206
280,1.091526084462254,35.12723744049258
281,1.3659461633186605,35.25242546253962
282,1.6410546912500754,35.37704017077863
283,1.9168910233576788,35.50102543747958
284,2.193496375650243,35.624321054400326
285,2.4709140712118796,35.74686233842189
286,2.7491896086026975,35.8685797297148
287,3.028370836548977,35.98939833618127
288,3.308507982676764,36.10923774221794
289,3.5896538668228057,36.228011336491804
290,3.8718641011804977,36.34562590202233
291,4.155197292581357,36.46198100328033
292,4.439714937338386,36.57696854859652
293,-0.9970194791432334,34.23201839597208
294,-0.7250489026131929,34.361475233538734
295,-0.4531247527437697,34.4910738316437
296,-0.18124177431346325,34.62082696982252
297,0.09064974350590307,34.749750597105226
298,0.3629374586197087,34.876490596907935
299,0.6357884730685857,35.00282552908907
300,0.9092360166106012,35.12871191994877
301,1.183314825431855,35.25410307292
302,1.4580613673159522,35.378948737440425
303,1.7335139493906138,35.503195111111985
304,2.0097126290294534,35.626784304701054
305,2.286699516700786,35.74965408757694
306,2.564518902100249,35.87173775601966
307,2.8432172347792215,35.99296340016838
308,3.122843317607558,36.113253810179344
309,3.4034484910265372,36.23252584523314
310,3.68508677283571,36.35069010340157
311,3.96781491363251,36.46765039175171
312,4.25169270933404,36.583303001549915
315,-0.9066401814975671,34.3606400644101
316,-0.6345983878918338,34.49019391303252
317,-0.362603311278331,34.6198931779155
318,-0.09064974350590886,34.74975059710522
319,0.18140698858137766,34.87760664248083
320,0.45396494574661034,35.00408268632564
321,0.727101113255172,35.13013329223345
322,1.0008493992275913,35.25571348220444
323,1.275245278321304,35.38077506983553
324,1.5503259495974062,35.50526621186745
325,1.8261304996996175,35.62913131259559
326,2.1026998698790673,35.75231064632949
327,2.3800770371788005,35.87473994486599
328,2.6583072180160663,35.99635032584258
329,2.9374378292629717,36.11706752997534
330,3.2175187714291686,36.23681188293368
331,3.498602433943174,36.355497579798644
332,3.7807439482939875,36.473032317325185
333,4.064001382022794,36.58931670325821
334,4.348435745093245,36.70424373787988
335,-1.0883737976288765,34.359766045980514
336,-0.8162087680211593,34.48928271375831
337,-0.5440961802859742,34.61893539023697
338,-0.2720306644164289,34.74873712408131
339,-1.9265698814563683e-15,34.87845962420697
340,0.27228126198396657,35.00530629307535
341,0.5451159764255681,35.13150865308444
342,0.8185441419800238,35.257264508333606
343,1.0926003022092912,35.38252750342949
344,1.3673206616823252,35.50724780695716
345,1.6427432634822074,35.6313719302849
346,1.9189079093064594,35.75484243811198
347,2.195856458864511,35.877597681976106
348,2.4736327962383062,35.99957142030364
349,2.7522830685426216,36.12069237754975
350,3.0318556349470582,36.24088405333332
351,3.3124015542565175,36.36006410746269
352,3.5939742794103293,36.478143955676174
353,3.8766301697421293,36.5950283665008
354,4.1604284921117145,36.71061464184811
355,4.43729685560298,36.83611865319733
357,-0.997960927802836,34.48833373444955
358,-0.7257253143944925,34.6179473333854
359,-0.4535424833198235,34.74770063642215
360,-0.18140698858138546,34.87760664248082
361,0.0907324253024923,35.006502758765386
362,0.36327532684168395,35.13284492477023
363,0.6363935060769242,35.25876356397629
364,0.9101205857580418,35.38421407101381
365,1.1844918813113667,35.5091485006841
366,1.4595443605705203,35.63351542332964
367,1.7353167599679469,35.757259673602846
368,2.011849801716779,35.88032194405357
369,2.2891861472010056,36.002638578285826
370,2.5673706619781727,36.12414121239399
371,2.846450407167262,36.244756252604105
372,3.1264748874648514,36.364404739709585
373,3.407496095901934,36.48300170567063
374,3.689568739013759,36.6004556726587
375,3.972750335050058,36.716668319376666
376,4.257101406345102,36.83153368045
377,-1.1798601931585249,34.48734015911949
378,-0.9074957805257472,34.61692255846961
379,-0.6351900999171172,34.746634890664474
380,-0.362937458619714,34.876490596907935
381,-0.09073242530249373,35.006502758765386
382,0.18157407581816332,35.134148714741784
383,0.4543920798199494,35.260217793743884
384,0.7278004389924864,35.38584243825011
385,1.0018336117599835,35.510976604937746
386,1.276527376829512,35.63557083649418
387,1.5519196623227103,35.759572025307676
388,1.828049948261844,35.88292317970378
389,2.1049597755657126,36.00556314391061
390,2.382692749980079,36.12742621042354
391,2.661294627976452,36.24844174602756
392,2.940813512701654,36.36853389827613
393,3.221299927355231,36.48762110126707
394,3.5028069646946016,36.60561566031917
395,3.7853905300418678,36.72242322026006
396,4.0691093425641744,36.83794212699006
397,4.3458855260341505,36.963390738269005
399,-1.0894128296110488,34.61585425851293
400,-0.8169785671912287,34.745533480057034
401,-0.5446032424902431,34.875346340123684
402,-0.2722812619839709,35.00530629307535
403,-3.643912930676421e-15,35.13514501072521
404,0.2725346248563259,35.261634020794574
405,0.5456343991676927,35.387420041274275
406,0.8193399057128292,35.51274013143466
407,1.09368618990034,35.63754670397508
408,1.3687100813624289,35.76178875313303
409,1.6444500027329532,35.88541144564451
410,1.9209463567989986,36.008355982608094
411,2.198241563375263,36.13055920695403
412,2.4763800959849904,36.251953330158386
413,2.7554087477358578,36.37246543080451
414,3.035376549001597,36.49201720993166
415,3.3163351065330904,36.61052456112149
416,3.5983387400177294,36.72789684669583
417,3.8814444275193067,36.84403676742394
418,4.16571221332524,36.95883940326346
420,-1.271481814641161,34.61473548288206
421,-0.9989130599979992,34.744389647036755
422,-0.726409397850956,34.87416746853302
423,-0.45396494574660784,35.00408268632564
424,-0.1815740758181682,35.134148714741784
425,0.0908160627590185,35.2630188588555
426,0.36361696113400355,35.38895393222512
427,0.6370051885157689,35.51444670414723
428,0.9110148604874647,35.63945133255168
429,1.1856816854724548,35.76391878987594
430,1.46104327271903,35.887796358498434
431,1.7371388466527902,36.011027452095796
432,2.014009647949457,36.13355143814865
433,2.2916989503289833,36.255303102875196
434,2.5702521999875487,36.376212453076995
435,2.8497171311068095,36.496204296988395
436,3.1301438393522116,36.615197799333906
437,3.4115850036261137,36.73310612363046
438,3.6940960957206106,36.849835798983044
439,3.977735361097694,36.965286334863116
440,4.254419476830009,37.090678527521305
441,-1.1809989568162813,34.74319646021071
442,-0.9083610849000233,34.87294730763095
443,-0.635788473068583,35.002825529089066
444,-0.3632753268416875,35.13284492477023
445,-0.09081606275902143,35.26301885885551
446,0.18174300068943464,35.39045095349863
447,0.4548239409807446,35.51610364873712
448,0.7285074648796955,35.641292650149694
449,1.0028284229960434,35.765970700240636
450,1.2778233244953339,35.890087152875246
451,1.5535304019810554,36.013587568471216
452,1.8299897270625047,36.13641366948131
453,2.107243486083684,36.25850277900213
454,2.3853357904135626,36.37978761672515
455,2.664313030003908,36.500196006705465
456,2.944223950997495,36.619650289205616
457,3.225119726342053,36.738067101799686
458,3.507054175730283,36.855356751432936
459,3.790083821257951,36.97142287072517
460,4.0742682747375,37.08616166810447
462,-1.3632418026708266,34.74194657296991
463,-1.0904636213152568,34.87167888971333
464,-0.8177570156154859,35.001528196157416
465,-0.5451159764255673,35.131508653084445
466,-0.2725346248563255,35.26163402079458
467,1.1603383911182945e-15,35.39159471944328
468,0.2727908210169096,35.517718051381635
469,0.5461584642776579,35.64307823694519
470,0.8201442917855116,35.767952643443465
471,1.0947838450978347,35.89229265367394
472,1.370114372344266,36.01604586890202
473,1.6461748292352019,36.139156227563475
474,1.923006273821175,36.26156347546729
475,2.2006516450835316,36.38320301717521
476,2.4791560071150456,36.50400540602733
477,2.758566693040166,36.62389611717879
478,3.0389335233884305,36.74279508967129
479,3.320308699890542,36.860616274773655
480,3.602747194284276,36.97726714216449
481,3.886306773683676,37.092648155102985
482,4.16289882954002,37.217982795224025
483,-1.2727224773043557,34.87035493362891
484,-0.9998758740079172,35.00018372039421
485,-0.7271011132551691,35.13013329223346
486,-0.45439207981994784,35.260217793743884
487,-0.18174300068942692,35.39045095349863
488,0.0909006101608638,35.51929675540227
489,0.3639623287944172,35.644815398042255
490,0.6376234978059336,35.76987258082194
491,0.911918760679256,35.89442142187766
492,1.1868842776813269,36.01841152827567
493,1.4625581507007617,36.141789040822644
494,1.7389801720651215,36.264495961427926
495,2.0161921633339035,36.386470182041876
496,2.294237912761599,36.50764502370785
497,2.573163519754124,36.62794889730926
498,2.8530173351583685,36.7473048294752
499,3.133850144166921,36.865630217384755
500,3.4157152717553245,36.98283632485289
501,3.6986688038969278,37.09882767238494
502,3.982769878701211,37.21350148445853
504,-1.4551433721227316,34.86896792376949
505,-1.1821505094779035,34.998784929844554
506,-0.9092360110548177,35.12871191977653
507,-0.6363935060769292,35.25876356397628
508,-0.3636169611339956,35.38895393222512
509,-0.09090061016086268,35.51929675540225
510,0.18191378051892854,35.64651116999408
511,0.45526045141453264,35.77173802573133
512,0.7292221177603943,35.896481531865405
513,1.0038339840523096,36.020693400213254
514,1.2791330933272567,36.14432156112566
515,1.555158156751743,36.2673104582559
516,1.8319499456201127,36.38960022809468
517,2.109551027563834,36.51112686511322
518,2.3880061892609037,36.63182152632393
519,2.667362465196078,36.75161029664817
520,2.9476691983840144,36.87041387623432
521,3.2289782019682383,36.988147026531415
522,3.511343973247526,37.1047180592879
523,3.794823912908957,37.22002853888901
524,4.071323872193405,37.345304531579416
525,-1.3645864960536476,34.99732422384894
526,-1.0915260844622536,35.12723744049257
527,-0.8185441419800263,35.257264508333606
528,-0.5456343991676954,35.38742004127427
529,-0.27279082101690727,35.51771805138164
530,6.283569970700038e-15,35.64780662821583
531,0.2730497604359952,35.773556231009266
532,0.5466882182886249,35.89848089118624
533,0.8209573421262799,36.02289980503406
534,1.0958932176967093,36.14676296297276
535,1.3715335115848453,36.27001677408343
536,1.647917866942333,36.392603797826155
537,1.9250877517080387,36.51446240807433
538,2.2030867078451974,36.63552648805825
539,2.481960454184354,36.755724987452616
540,2.7617569073981283,36.874981759041596
541,3.04252654637012,36.99321486906808
542,3.324322236642095,37.11033646509713
543,3.607199611411137,37.22625194180185
544,3.8912172608515467,37.340859730766994
547,-1.2739769669337766,35.12570230417898
548,-1.0008493992275944,35.25571348220444
549,-0.7278004389924975,35.385842438250116
550,-0.4548239409807427,35.51610364873712
551,-0.18191378051891538,35.64651116999408
552,0.09098607907392374,35.7753342381789
553,0.3643114618616459,35.90042706049424
554,0.6382484833730012,36.02503894581342
555,0.9128323321816114,36.149121930829544
556,1.188099642342575,36.272624383433154
557,1.464089000167041,36.395491030338775
558,1.740840768983704,36.51766267789856
559,2.0183973227458902,36.63907562941546
560,2.2968030468207647,36.75966177927196
561,2.5761046601607136,36.87934778337256
562,2.8563510826261322,36.99805508882655
563,3.1375937364688657,37.11569926703068
564,3.4198867252425202,37.23218948347346
565,3.703286868877821,37.34742832160109
566,3.979694838017125,37.472644655781885
567,-1.456594393233476,35.12409872053442
568,-1.1833148198747603,35.254103072715644
569,-0.9101205857580529,35.38421407101381
570,-0.6370051885157624,35.51444670414724
571,-0.36396232879441903,35.64481539804226
572,-0.09098607907391391,35.7753342381789
573,0.18208641440942008,35.90232716716619
574,0.4557017399121385,36.02711864864443
575,0.7299444023771949,36.15140687430636
576,1.0048502043140475,36.27514230332526
577,1.2804566617946946,36.398271712247684
578,1.5568029879774945,36.52073811249668
579,1.8339305187381751,36.64248038674855
580,2.1118823461672505,36.76343288650698
581,2.39070398885792,36.88352527760208
582,2.6704428920441927,37.00268204931672
583,2.9511491714843747,37.1208219779269
584,3.2328752943532035,37.23785808986028
585,3.5156764101730356,37.35369671287884
586,3.7996106245963768,37.468237278947036
589,-1.365946163318656,35.25242546253962
590,-1.0926002801372476,35.38252751129735
591,-0.8193399057128298,35.512740131434654
592,-0.5461584642776692,35.64307823694519
593,-0.27304976043597917,35.773556231009266
594,2.688583290752857e-15,35.90377858026704
595,0.27331151577494306,36.029146307811814
596,0.5472236050887904,36.153625903308495
597,0.8217790313496633,36.277579275248236
598,1.0970142525550037,36.40095522504069
599,1.3729675389056615,36.52369895616411
600,1.6496790123966443,36.64575167230072
601,1.9271907060444509,36.76705023290804
602,2.2055467350163207,36.88752705004453
603,2.484793450764597,37.00710950188425
604,2.7649793665700018,37.12571966422939
605,3.0461555605088555,37.243273933307506
606,3.3283756528821984,37.35968238442152
607,3.611696008686507,37.474848505413696
608,3.888011929097615,37.6000039965749
609,-1.548749292521559,35.25067270446294
610,-1.2752452440514637,35.3807750512361
611,-1.0018336117599898,35.51097660493775
612,-0.7285074648796993,35.641292650149694
613,-0.455260451414527,35.77173802573133
614,-0.18208641440941864,35.90232716716619
615,0.09107244664535966,36.03112921572269
616,0.3646642718741105,36.155786737250054
617,0.6388801361124014,36.27994359276542
